	OddRatio	p-value	depth	go_descr	score
0071310	0.7360203714182828	6.449677123446864e-05	4	cellular response to organic substance	9.648895393795842
0019221	0.8465815855088475	9.543974424151282e-16	4	cytokine-mediated signaling pathway	34.585451482895685
0000281	1.987672713238132	0.02562454133403935	4	mitotic cytokinesis	3.664204740843197
0035253	3.0113066354867	0.04867439293496061	2	ciliary rootlet	3.0226021996052297
0060341	3.3123311983949377	0.002552619215324608	4	regulation of cellular localization	5.970635303697951
1901888	1.8927046511798813	0.0050435030153383135	4	regulation of cell junction assembly	5.289654395603336
0030246	0.11752313052864496	1.8337531171695598e-07	2	carbohydrate binding	15.511730900596744
0120103	3.6805144694533762	0.02786734428955813	2	centriolar subdistal appendage	3.5802997312442972
0043488	3.5613183246612747	6.755016212293111e-13	4	regulation of mRNA stability	28.02332083746992
0031023	3.7856040450957624	0.00024294404242240986	3	microtubule organizing center organization	8.322679419238877
0030317	0.2171500760259711	0.014127273762364462	3	flagellated sperm motility	4.259648040577922
